BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
196403,4,520,196403,4,520,,9982572,"ARKANSAS",5,1964,"March","Tornado","C",27,"COLUMBIA",,"04-MAR-64 05:20:00","CST","04-MAR-64 05:20:00","0","0","1","0","250K","0",,"0",,,,"F3","9.1","600",,,,,"0",,,"0",,,"33.35","-93.40","33.45","-93.30",,,"PUB"
196405,5,1545,196405,5,1545,,10069519,"NEBRASKA",31,1964,"May","Tornado","C",11,"BOONE",,"05-MAY-64 15:45:00","CST","05-MAY-64 15:45:00","0","0","0","0","25K","0",,"0",,,,"F4","39.9","33",,,,,"0",,,"0",,,"41.55","-98.28","42.07","-97.93",,,"PUB"
196403,10,1420,196403,10,1420,,10079242,"NEW JERSEY",34,1964,"March","Tornado","C",15,"GLOUCESTER",,"10-MAR-64 14:20:00","CST","10-MAR-64 14:20:00","0","0","0","0","250K","0",,"0",,,,"F1","5.2","200",,,,,"0",,,"0",,,"39.83","-75.15","39.85","-75.05",,,"PUB"
196403,10,1430,196403,10,1430,,10079243,"NEW JERSEY",34,1964,"March","Tornado","C",7,"CAMDEN",,"10-MAR-64 14:30:00","CST","10-MAR-64 14:30:00","0","0","0","0","250K","0",,"0",,,,"F1","8.9","200",,,,,"0",,,"0",,,"39.85","-75.10","39.88","-74.93",,,"PUB"
196407,7,128,196407,7,128,,10065733,"NEBRASKA",31,1964,"July","Thunderstorm Wind","C",121,"MERRICK",,"07-JUL-64 01:28:00","CST","07-JUL-64 01:28:00","0","0","0","0","0","0",,"82",,,,,"0","0",,,,,"0",,,"0",,,"41.00","-98.28",,,,,"PUB"
196405,8,1510,196405,8,1510,,10055498,"MINNESOTA",27,1964,"May","Thunderstorm Wind","C",47,"FREEBORN",,"08-MAY-64 15:10:00","CST","08-MAY-64 15:10:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"43.58","-93.28",,,,,"PUB"
196405,23,2000,196405,23,2000,,10069543,"NEBRASKA",31,1964,"May","Hail","C",119,"MADISON",,"23-MAY-64 20:00:00","CST","23-MAY-64 20:00:00","0","0","0","0","0","0",,"2.75",,,,,"0","0",,,,,"0",,,"0",,,"41.78","-97.50",,,,,"PUB"
196408,10,1800,196408,10,1800,,10055534,"MINNESOTA",27,1964,"August","Tornado","C",105,"NOBLES",,"10-AUG-64 18:00:00","CST","10-AUG-64 18:00:00","0","0","0","0","25K","0",,"0",,,,"F1","0","77",,,,,"0",,,"0",,,"43.67","-95.73","43.63","-95.70",,,"PUB"
196408,1,1900,196408,1,1900,,10073469,"MONTANA",30,1964,"August","Hail","C",105,"VALLEY",,"01-AUG-64 19:00:00","CST","01-AUG-64 19:00:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"48.28","-106.80",,,,,"PUB"
196407,29,1600,196407,29,1600,,10074656,"NORTH CAROLINA",37,1964,"July","Thunderstorm Wind","C",97,"IREDELL",,"29-JUL-64 16:00:00","CST","29-JUL-64 16:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"35.78","-80.90",,,,,"PUB"
196408,9,1845,196408,9,1845,,10028109,"KANSAS",20,1964,"August","Thunderstorm Wind","C",159,"RICE",,"09-AUG-64 18:45:00","CST","09-AUG-64 18:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"38.20","-98.18",,,,,"PUB"
196405,10,1530,196405,10,1530,,10095041,"OKLAHOMA",40,1964,"May","Hail","C",51,"GRADY",,"10-MAY-64 15:30:00","CST","10-MAY-64 15:30:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-98.00",,,,,"PUB"
196406,19,1910,196406,19,1910,,10012198,"IOWA",19,1964,"June","Tornado","C",145,"PAGE",,"19-JUN-64 19:10:00","CST","19-JUN-64 19:10:00","2","0","0","0","2.5M","0",,"0",,,,"F3","11.5","350",,,,,"0",,,"0",,,"40.72","-95.35","40.83","-95.18",,,"PUB"
196409,15,1630,196409,15,1630,,10121668,"TEXAS",48,1964,"September","Thunderstorm Wind","C",207,"HASKELL",,"15-SEP-64 16:30:00","CST","15-SEP-64 16:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.08","-99.90",,,,,"PUB"
196408,3,1515,196408,3,1515,,10110032,"SOUTH DAKOTA",46,1964,"August","Hail","C",55,"HAAKON",,"03-AUG-64 15:15:00","CST","03-AUG-64 15:15:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"44.08","-101.90",,,,,"PUB"
196406,21,1400,196406,21,1400,,10010666,"IDAHO",16,1964,"June","Tornado","C",33,"CLARK",,"21-JUN-64 14:00:00","CST","21-JUN-64 14:00:00","0","0","0","0","0K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"44.08","-112.13",,,,,"PUB"
196401,19,715,196401,19,715,,10009910,"ILLINOIS",17,1964,"January","Hail","C",51,"FAYETTE",,"19-JAN-64 07:15:00","CST","19-JAN-64 07:15:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"39.08","-88.90",,,,,"PUB"
196406,22,1720,196406,22,1720,,10062781,"MISSOURI",29,1964,"June","Thunderstorm Wind","C",165,"PLATTE",,"22-JUN-64 17:20:00","CST","22-JUN-64 17:20:00","0","0","0","0","0","0",,"59",,,,,"0","0",,,,,"0",,,"0",,,"39.28","-94.68",,,,,"PUB"
196405,3,1600,196405,3,1600,,10014419,"IOWA",19,1964,"May","Thunderstorm Wind","C",143,"OSCEOLA",,"03-MAY-64 16:00:00","CST","03-MAY-64 16:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"43.28","-95.50",,,,,"PUB"
196404,20,1951,196404,20,1951,,10025234,"KANSAS",20,1964,"April","Hail","C",173,"SEDGWICK",,"20-APR-64 19:51:00","CST","20-APR-64 19:51:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"37.70","-97.28",,,,,"PUB"
196408,13,1810,196408,13,1810,,9988774,"FLORIDA",12,1964,"August","Tornado","C",86,"MIAMI-DADE",,"13-AUG-64 18:10:00","CST","13-AUG-64 18:10:00","0","0","0","0","0K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"25.90","-80.25",,,,,"PUB"
196404,12,1532,196404,12,1532,,10025202,"KANSAS",20,1964,"April","Hail","C",177,"SHAWNEE",,"12-APR-64 15:32:00","CST","12-APR-64 15:32:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"39.08","-95.68",,,,,"PUB"
196404,26,1940,196404,26,1940,,10026347,"KANSAS",20,1964,"April","Tornado","C",91,"JOHNSON",,"26-APR-64 19:40:00","CST","26-APR-64 19:40:00","0","0","0","0","0K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"38.85","-94.77",,,,,"PUB"
196405,7,2230,196405,7,2230,,10012166,"IOWA",19,1964,"May","Hail","C",71,"FREMONT",,"07-MAY-64 22:30:00","CST","07-MAY-64 22:30:00","0","0","0","0","0","0",,"3.00",,,,,"0","0",,,,,"0",,,"0",,,"40.78","-95.58",,,,,"PUB"
196410,3,545,196410,3,545,,10030798,"LOUISIANA",22,1964,"October","Tornado","C",57,"LAFOURCHE",,"03-OCT-64 05:45:00","CST","03-OCT-64 05:45:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".5","33",,,,,"0",,,"0",,,"29.37","-90.23",,,,,"PUB"
196408,31,1548,196408,31,1548,,10028134,"KANSAS",20,1964,"August","Hail","C",141,"OSBORNE",,"31-AUG-64 15:48:00","CST","31-AUG-64 15:48:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.20","-98.78",,,,,"PUB"
196407,10,1530,196407,10,1530,,9995793,"GEORGIA",13,1964,"July","Thunderstorm Wind","C",17,"BEN HILL",,"10-JUL-64 15:30:00","CST","10-JUL-64 15:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.70","-83.28",,,,,"PUB"
196406,15,1945,196406,15,1945,,10127491,"TENNESSEE",47,1964,"June","Thunderstorm Wind","C",37,"DAVIDSON",,"15-JUN-64 19:45:00","CST","15-JUN-64 19:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"36.08","-86.68",,,,,"PUB"
196405,2,1220,196405,2,1220,,10160605,"WYOMING",56,1964,"May","Tornado","C",15,"GOSHEN",,"02-MAY-64 12:20:00","CST","02-MAY-64 12:20:00","0","0","0","0","0K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"41.65","-104.08",,,,,"PUB"
196401,24,1900,196401,24,1900,,9978062,"ALABAMA",1,1964,"January","Tornado","C",117,"SHELBY",,"24-JAN-64 19:00:00","CST","24-JAN-64 19:00:00","6","0","10","0","250K","0",,"0",,,,"F4","3.3","100",,,,,"0",,,"0",,,"33.32","-86.43","33.33","-86.38",,,"PUB"
196401,24,2100,196401,24,2100,,9978063,"ALABAMA",1,1964,"January","Tornado","C",49,"DEKALB",,"24-JAN-64 21:00:00","CST","24-JAN-64 21:00:00","0","0","0","0","25K","0",,"0",,,,"F2","0","33",,,,,"0",,,"0",,,"34.25","-86.02",,,,,"PUB"
196402,5,1300,196402,5,1300,,9978064,"ALABAMA",1,1964,"February","Thunderstorm Wind","C",103,"MORGAN",,"05-FEB-64 13:00:00","CST","05-FEB-64 13:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.38","-86.58",,,,,"PUB"
196403,9,1645,196403,9,1645,,9978065,"ALABAMA",1,1964,"March","Tornado","C",59,"FRANKLIN",,"09-MAR-64 16:45:00","CST","09-MAR-64 16:45:00","1","0","0","0","250K","0",,"0",,,,"F3","10.4","33",,,,,"0",,,"0",,,"34.50","-87.67","34.60","-87.53",,,"PUB"
196403,9,1700,196403,9,1700,,9978066,"ALABAMA",1,1964,"March","Tornado","C",77,"LAUDERDALE",,"09-MAR-64 17:00:00","CST","09-MAR-64 17:00:00","2","0","2","0","250K","0",,"0",,,,"F3","5.2","33",,,,,"0",,,"0",,,"34.85","-87.38","34.90","-87.32",,,"PUB"
196403,9,1833,196403,9,1833,,9978067,"ALABAMA",1,1964,"March","Thunderstorm Wind","C",73,"JEFFERSON",,"09-MAR-64 18:33:00","CST","09-MAR-64 18:33:00","0","0","0","0","0","0",,"55",,,,,"0","0",,,,,"0",,,"0",,,"33.50","-86.68",,,,,"PUB"
196403,14,300,196403,14,300,,9978068,"ALABAMA",1,1964,"March","Thunderstorm Wind","C",65,"HALE",,"14-MAR-64 03:00:00","CST","14-MAR-64 03:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.50","-87.50",,,,,"PUB"
196403,25,1500,196403,25,1500,,9978069,"ALABAMA",1,1964,"March","Thunderstorm Wind","C",133,"WINSTON",,"25-MAR-64 15:00:00","CST","25-MAR-64 15:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.20","-87.18",,,,,"PUB"
196403,25,1545,196403,25,1545,,9978070,"ALABAMA",1,1964,"March","Tornado","C",133,"WINSTON",,"25-MAR-64 15:45:00","CST","25-MAR-64 15:45:00","7","0","0","0","250K","0",,"0",,,,"F3","5.4","267",,,,,"0",,,"0",,,"34.17","-87.27","34.20","-87.18",,,"PUB"
196404,6,600,196404,6,600,,9978071,"ALABAMA",1,1964,"April","Tornado","C",23,"CHOCTAW",,"06-APR-64 06:00:00","CST","06-APR-64 06:00:00","0","0","0","0","25K","0",,"0",,,,"F1","0","33",,,,,"0",,,"0",,,"32.22","-88.10",,,,,"PUB"
196404,7,830,196404,7,830,,9978072,"ALABAMA",1,1964,"April","Tornado","C",43,"CULLMAN",,"07-APR-64 08:30:00","CST","07-APR-64 08:30:00","0","0","0","0","250K","0",,"0",,,,"F2","5.1","50",,,,,"0",,,"0",,,"34.25","-86.75","34.27","-86.83",,,"PUB"
