BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195607,19,1427,195607,19,1427,,9983120,"ARKANSAS",5,1956,"July","Thunderstorm Wind","C",57,"HEMPSTEAD",,"19-JUL-56 14:27:00","CST","19-JUL-56 14:27:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.88","-93.50",,,,,"PUB"
195602,17,2030,195602,17,2030,,9976788,"ALABAMA",1,1956,"February","Thunderstorm Wind","C",33,"COLBERT",,"17-FEB-56 20:30:00","CST","17-FEB-56 20:30:00","0","0","0","0","0","0",,"67",,,,,"0","0",,,,,"0",,,"0",,,"34.70","-87.50",,,,,"PUB"
195602,17,2200,195602,17,2200,,9976789,"ALABAMA",1,1956,"February","Thunderstorm Wind","C",103,"MORGAN",,"17-FEB-56 22:00:00","CST","17-FEB-56 22:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.50","-86.68",,,,,"PUB"
195602,17,2200,195602,17,2200,,9976790,"ALABAMA",1,1956,"February","Thunderstorm Wind","C",89,"MADISON",,"17-FEB-56 22:00:00","CST","17-FEB-56 22:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.58","-86.68",,,,,"PUB"
195602,17,2200,195602,17,2200,,9976791,"ALABAMA",1,1956,"February","Thunderstorm Wind","C",33,"COLBERT",,"17-FEB-56 22:00:00","CST","17-FEB-56 22:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.70","-87.78",,,,,"PUB"
195602,18,15,195602,18,15,,9976792,"ALABAMA",1,1956,"February","Thunderstorm Wind","C",71,"JACKSON",,"18-FEB-56 00:15:00","CST","18-FEB-56 00:15:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.88","-85.68",,,,,"PUB"
195603,7,550,195603,7,550,,9976793,"ALABAMA",1,1956,"March","Hail","C",127,"WALKER",,"07-MAR-56 05:50:00","CST","07-MAR-56 05:50:00","0","0","0","0","0","0",,"2.50",,,,,"0","0",,,,,"0",,,"0",,,"33.70","-87.18",,,,,"PUB"
195603,7,1700,195603,7,1700,,9976794,"ALABAMA",1,1956,"March","Hail","C",49,"DEKALB",,"07-MAR-56 17:00:00","CST","07-MAR-56 17:00:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"34.28","-85.90",,,,,"PUB"
195603,16,530,195603,16,530,,9976795,"ALABAMA",1,1956,"March","Tornado","C",61,"GENEVA",,"16-MAR-56 05:30:00","CST","16-MAR-56 05:30:00","0","0","0","0","25K","0",,"0",,,,"F1","11.9","20",,,,,"0",,,"0",,,"31.20","-85.50","31.18","-85.30",,,"PUB"
195604,3,2015,195604,3,2015,,9976796,"ALABAMA",1,1956,"April","Thunderstorm Wind","C",33,"COLBERT",,"03-APR-56 20:15:00","CST","03-APR-56 20:15:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-88.00",,,,,"PUB"
195604,15,530,195604,15,530,,9976797,"ALABAMA",1,1956,"April","Hail","C",119,"SUMTER",,"15-APR-56 05:30:00","CST","15-APR-56 05:30:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"32.70","-88.18",,,,,"PUB"
195604,15,730,195604,15,730,,9976798,"ALABAMA",1,1956,"April","Thunderstorm Wind","C",133,"WINSTON",,"15-APR-56 07:30:00","CST","15-APR-56 07:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.20","-87.58",,,,,"PUB"
195604,15,1500,195604,15,1500,,9976799,"ALABAMA",1,1956,"April","Tornado","C",73,"JEFFERSON",,"15-APR-56 15:00:00","CST","15-APR-56 15:00:00","200","0","25","0","2.5M","0",,"0",,,,"F4","21.3","200",,,,,"0",,,"0",,,"33.50","-86.97","33.63","-86.63",,,"PUB"
195604,15,1520,195604,15,1520,,9976800,"ALABAMA",1,1956,"April","Thunderstorm Wind","C",73,"JEFFERSON",,"15-APR-56 15:20:00","CST","15-APR-56 15:20:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-86.78",,,,,"PUB"
195604,15,1700,195604,15,1700,,9976801,"ALABAMA",1,1956,"April","Thunderstorm Wind","C",7,"BIBB",,"15-APR-56 17:00:00","CST","15-APR-56 17:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.00","-87.08",,,,,"PUB"
195604,15,1900,195604,15,1900,,9976802,"ALABAMA",1,1956,"April","Thunderstorm Wind","C",57,"FAYETTE",,"15-APR-56 19:00:00","CST","15-APR-56 19:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.58","-85.78",,,,,"PUB"
195605,2,1600,195605,2,1600,,9976803,"ALABAMA",1,1956,"May","Thunderstorm Wind","C",107,"PICKENS",,"02-MAY-56 16:00:00","CST","02-MAY-56 16:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.38","-88.00",,,,,"PUB"
