BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198307,22,1640,198307,22,1640,,9987739,"COLORADO",8,1983,"July","Hail","C",5,"ARAPAHOE","AT","22-JUL-83 16:40:00","CST","22-JUL-83 16:40:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.72","-104.60",,,,,"PUB"
198307,22,1645,198307,22,1645,,9987740,"COLORADO",8,1983,"July","Hail","C",5,"ARAPAHOE","LCO","22-JUL-83 16:45:00","CST","22-JUL-83 16:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.73","-104.87",,,,,"PUB"
198307,22,1645,198307,22,1645,,9987741,"COLORADO",8,1983,"July","Hail","C",31,"DENVER","AT","22-JUL-83 16:45:00","CST","22-JUL-83 16:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.73","-104.93",,,,,"PUB"
198307,22,1620,198307,22,1620,,9987735,"COLORADO",8,1983,"July","Hail","C",1,"ADAMS","AT","22-JUL-83 16:20:00","CST","22-JUL-83 16:20:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"39.73","-104.85",,,,,"PUB"
198307,22,1625,198307,22,1625,,9987736,"COLORADO",8,1983,"July","Hail","C",5,"ARAPAHOE","LCO","22-JUL-83 16:25:00","CST","22-JUL-83 16:25:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"39.72","-104.82",,,,,"PUB"
198307,22,1630,198307,22,1630,,9987737,"COLORADO",8,1983,"July","Hail","C",31,"DENVER","NG","22-JUL-83 16:30:00","CST","22-JUL-83 16:30:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,"0",,,"0",,,"39.73","-104.93",,,,,"PUB"
198307,22,1639,198307,22,1639,,9987738,"COLORADO",8,1983,"July","Thunderstorm Wind","C",5,"ARAPAHOE","LCO","22-JUL-83 16:39:00","CST","22-JUL-83 16:39:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"39.75","-104.73",,,,,"PUB"
198307,27,1855,198307,27,1855,,10072542,"MONTANA",30,1983,"July","Hail","C",111,"YELLOWSTONE","AT","27-JUL-83 18:55:00","CST","27-JUL-83 18:55:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"45.80","-108.48",,,,,"PUB"
198307,17,1800,198307,17,1800,,9987724,"COLORADO",8,1983,"July","Thunderstorm Wind","C",115,"SEDGWICK","AT","17-JUL-83 18:00:00","CST","17-JUL-83 18:00:00","0","0","0","0","0","0",,"61",,,,,"0","0",,,,,"0",,,"0",,,"40.88","-102.38",,,,,"PUB"
198304,6,1325,198304,6,1325,,10064072,"MISSISSIPPI",28,1983,"April","Thunderstorm Wind","C",129,"SMITH","T","06-APR-83 13:25:00","CST","06-APR-83 13:25:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.95","-89.53",,,,,"PUB"
