BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198904,3,1542,198904,3,1542,,9990856,"ARKANSAS",5,1989,"April","Hail","C",15,"CARROLL","LIT","03-APR-89 15:42:00","CST","03-APR-89 15:42:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"36.33","-93.57",,,,,"PUB"
198907,10,1430,198907,10,1430,,9985066,"CONNECTICUT",9,1989,"July","Thunderstorm Wind","C",5,"LITCHFIELD","BOS","10-JUL-89 14:30:00","CST","10-JUL-89 14:30:00","0","0","0","0","0","0",,"70",,,,,"0","0",,,,,"0",,,"0",,,"41.72","-73.48",,,,,"PUB"
198907,10,1440,198907,10,1440,,9985067,"CONNECTICUT",9,1989,"July","Tornado","C",5,"LITCHFIELD",,"10-JUL-89 14:40:00","EST","10-JUL-89 14:40:00","4","0","0","0","25M","0",,"0",,,,"F2","10","73",,,,,"0",,,"0",,,"41.83","-73.33","41.72","-73.23",,,"PUB"
198907,10,1515,198907,10,1515,,9985068,"CONNECTICUT",9,1989,"July","Tornado","C",5,"LITCHFIELD",,"10-JUL-89 15:15:00","EST","10-JUL-89 15:15:00","20","0","0","0","25M","0",,"0",,,,"F2","2","100",,,,,"0",,,"0",,,"41.60","-73.12","41.57","-73.08",,,"PUB"
198907,10,1515,198907,10,1515,,9985069,"CONNECTICUT",9,1989,"July","Thunderstorm Wind","C",5,"LITCHFIELD","BOS","10-JUL-89 15:15:00","CST","10-JUL-89 15:15:00","0","0","0","0","0","0",,"80",,,,,"0","0",,,,,"0",,,"0",,,"41.68","-73.20",,,,,"PUB"
198907,15,1930,198907,15,1930,,9984867,"COLORADO",8,1989,"July","Hail","C",121,"WASHINGTON","DEN","15-JUL-89 19:30:00","CST","15-JUL-89 19:30:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"39.88","-103.58",,,,,"PUB"
198906,10,1740,198906,10,1740,,10074805,"NEW MEXICO",35,1989,"June","Hail","C",15,"EDDY","ABQ","10-JUN-89 17:40:00","CST","10-JUN-89 17:40:00","0","0","0","0","0","0",,"3.00",,,,,"0","0",,,,,"0",,,"0",,,"32.42","-104.23",,,,,"PUB"
198905,21,2235,198905,21,2235,,10036467,"KANSAS",20,1989,"May","Thunderstorm Wind","C",7,"BARBER","TOP","21-MAY-89 22:35:00","CST","21-MAY-89 22:35:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"37.38","-98.92",,,,,"PUB"
198903,27,1753,198903,27,1753,,10034710,"KANSAS",20,1989,"March","Hail","C",35,"COWLEY","TOP","27-MAR-89 17:53:00","CST","27-MAR-89 17:53:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"37.03","-96.58",,,,,"PUB"
198907,14,1815,198907,14,1815,,10076188,"NEW MEXICO",35,1989,"July","Thunderstorm Wind","C",37,"QUAY","ABQ","14-JUL-89 18:15:00","CST","14-JUL-89 18:15:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"35.32","-103.47",,,,,"PUB"
198907,10,1545,198907,10,1545,,10077419,"NEW YORK",36,1989,"July","Thunderstorm Wind","C",17,"CHENANGO","ALB","10-JUL-89 15:45:00","CST","10-JUL-89 15:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"42.68","-75.50",,,,,"PUB"
198905,21,905,198905,21,905,,10036432,"KANSAS",20,1989,"May","Hail","C",169,"SALINE","TOP","21-MAY-89 09:05:00","CST","21-MAY-89 09:05:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"38.77","-97.87",,,,,"PUB"
198905,21,910,198905,21,910,,10036433,"KANSAS",20,1989,"May","Hail","C",53,"ELLSWORTH","TOP","21-MAY-89 09:10:00","CST","21-MAY-89 09:10:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"38.73","-98.02",,,,,"PUB"
198905,21,920,198905,21,920,,10036434,"KANSAS",20,1989,"May","Hail","C",169,"SALINE","TOP","21-MAY-89 09:20:00","CST","21-MAY-89 09:20:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"38.80","-97.75",,,,,"PUB"
198905,21,935,198905,21,935,,10036435,"KANSAS",20,1989,"May","Hail","C",15,"BUTLER","TOP","21-MAY-89 09:35:00","CST","21-MAY-89 09:35:00","0","0","0","0","0","0",,"2.75",,,,,"0","0",,,,,"0",,,"0",,,"37.53","-96.98",,,,,"PUB"
198905,21,950,198905,21,950,,10036436,"KANSAS",20,1989,"May","Hail","C",15,"BUTLER","TOP","21-MAY-89 09:50:00","CST","21-MAY-89 09:50:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.58","-96.82",,,,,"PUB"
198905,21,952,198905,21,952,,10036437,"KANSAS",20,1989,"May","Hail","C",169,"SALINE","TOP","21-MAY-89 09:52:00","CST","21-MAY-89 09:52:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"38.83","-97.60",,,,,"PUB"
198905,21,1024,198905,21,1024,,10036438,"KANSAS",20,1989,"May","Hail","C",115,"MARION","TOP","21-MAY-89 10:24:00","CST","21-MAY-89 10:24:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"38.25","-97.35",,,,,"PUB"
198905,21,1115,198905,21,1115,,10036439,"KANSAS",20,1989,"May","Hail","C",79,"HARVEY","TOP","21-MAY-89 11:15:00","CST","21-MAY-89 11:15:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,"0",,,"0",,,"37.92","-97.42",,,,,"PUB"
198905,21,1116,198905,21,1116,,10036440,"KANSAS",20,1989,"May","Hail","C",49,"ELK","TOP","21-MAY-89 11:16:00","CST","21-MAY-89 11:16:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.47","-96.27",,,,,"PUB"
198905,21,1202,198905,21,1202,,10036441,"KANSAS",20,1989,"May","Hail","C",125,"MONTGOMERY","TOP","21-MAY-89 12:02:00","CST","21-MAY-89 12:02:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"37.25","-95.97",,,,,"PUB"
198911,16,1020,198911,16,1020,,10081396,"NEW JERSEY",34,1989,"November","Tornado","C",15,"GLOUCESTER",,"16-NOV-89 10:20:00","EST","16-NOV-89 10:20:00","1","0","0","0","250K","0",,"0",,,,"F0","1","50",,,,,"0",,,"0",,,"39.68","-75.00",,,,,"PUB"
