BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198506,14,1541,198506,14,1541,,10065648,"NEBRASKA",31,1985,"June","Hail","C",169,"THAYER","R","14-JUN-85 15:41:00","CST","14-JUN-85 15:41:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"40.17","-97.58",,,,,"PUB"
198509,23,1220,198509,23,1220,,9977418,"ALABAMA",1,1985,"September","Thunderstorm Wind","C",101,"MONTGOMERY","RA","23-SEP-85 12:20:00","CST","23-SEP-85 12:20:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.13","-86.48",,,,,"PUB"
198504,15,1317,198504,15,1317,,10064164,"MISSISSIPPI",28,1985,"April","Hail","C",75,"LAUDERDALE","S","15-APR-85 13:17:00","CST","15-APR-85 13:17:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"32.33","-88.75",,,,,"PUB"
198508,2,1905,198508,2,1905,,10070278,"MONTANA",30,1985,"August","Thunderstorm Wind","C",21,"DAWSON","S","02-AUG-85 19:05:00","CST","02-AUG-85 19:05:00","0","0","0","0","0","0",,"85",,,,,"0","0",,,,,"0",,,"0",,,"47.13","-104.80",,,,,"PUB"
198504,5,30,198504,5,30,,10060157,"MISSOURI",29,1985,"April","Hail","C",186,"STE. GENEVIEVE (C)","AT","05-APR-85 00:30:00","CST","05-APR-85 00:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"38.02","-90.22",,,,,"PUB"
198503,21,1745,198503,21,1745,,9976852,"ALABAMA",1,1985,"March","Hail","C",67,"HENRY","AT","21-MAR-85 17:45:00","CST","21-MAR-85 17:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"31.57","-85.05",,,,,"PUB"
198503,21,2030,198503,21,2030,,9976853,"ALABAMA",1,1985,"March","Thunderstorm Wind","C",7,"BIBB","AT","21-MAR-85 20:30:00","CST","21-MAR-85 20:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.08","-87.18",,,,,"PUB"
198503,24,610,198503,24,610,,9976854,"ALABAMA",1,1985,"March","Hail","C",79,"LAWRENCE","R","24-MAR-85 06:10:00","CST","24-MAR-85 06:10:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"34.52","-87.30",,,,,"PUB"
198503,24,620,198503,24,620,,9976855,"ALABAMA",1,1985,"March","Hail","C",79,"LAWRENCE","AT","24-MAR-85 06:20:00","CST","24-MAR-85 06:20:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"34.45","-87.05",,,,,"PUB"
198504,5,1135,198504,5,1135,,9976856,"ALABAMA",1,1985,"April","Thunderstorm Wind","C",77,"LAUDERDALE","AT","05-APR-85 11:35:00","CST","05-APR-85 11:35:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.90","-87.78",,,,,"PUB"
