BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195910,8,1900,195910,8,1900,,10041753,"MICHIGAN",26,1959,"October","Tornado","C",27,"CASS",,"08-OCT-59 19:00:00","CST","08-OCT-59 19:00:00","0","0","0","0",".25K","0",,"0",,,,"F1","12.1","33",,,,,"0",,,"0",,,"41.88","-85.83","42.00","-85.65",,,"PUB"
195904,19,1700,195904,19,1700,,10062668,"MISSOURI",29,1959,"April","Hail","C",77,"GREENE",,"19-APR-59 17:00:00","CST","19-APR-59 17:00:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.20","-93.40",,,,,"PUB"
195905,9,1815,195905,9,1815,,10019293,"IOWA",19,1959,"May","Tornado","C",157,"POWESHIEK",,"09-MAY-59 18:15:00","CST","09-MAY-59 18:15:00","0","0","0","0","2.5K","0",,"0",,,,"F1","4.9","200",,,,,"0",,,"0",,,"41.70","-92.60","41.75","-92.52",,,"PUB"
195905,4,1835,195905,4,1835,,10118763,"TEXAS",48,1959,"May","Thunderstorm Wind","C",75,"CHILDRESS",,"04-MAY-59 18:35:00","CST","04-MAY-59 18:35:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,"0",,,"0",,,"34.38","-100.18",,,,,"PUB"
195904,20,100,195904,20,100,,10124979,"TENNESSEE",47,1959,"April","Hail","C",79,"HENRY",,"20-APR-59 01:00:00","CST","20-APR-59 01:00:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"36.28","-88.28",,,,,"PUB"
195905,8,1515,195905,8,1515,,10081702,"NEW MEXICO",35,1959,"May","Tornado","C",41,"ROOSEVELT",,"08-MAY-59 15:15:00","CST","08-MAY-59 15:15:00","0","0","0","0","25K","0",,"0",,,,"F1","5.4","400",,,,,"0",,,"0",,,"34.10","-103.10","34.13","-103.02",,,"PUB"
195905,9,1800,195905,9,1800,,10094788,"OKLAHOMA",40,1959,"May","Tornado","C",131,"ROGERS",,"09-MAY-59 18:00:00","CST","09-MAY-59 18:00:00","0","0","0","0","250K","0",,"0",,,,"F3","8.2","50",,,,,"0",,,"0",,,"36.40","-95.80","36.52","-95.77",,,"PUB"
195909,24,2026,195909,24,2026,,10121045,"TEXAS",48,1959,"September","Hail","C",375,"POTTER",,"24-SEP-59 20:26:00","CST","24-SEP-59 20:26:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"35.20","-101.68",,,,,"PUB"
195904,16,1830,195904,16,1830,,10094740,"OKLAHOMA",40,1959,"April","Hail","C",43,"DEWEY",,"16-APR-59 18:30:00","CST","16-APR-59 18:30:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"35.88","-99.28",,,,,"PUB"
195908,1,1600,195908,1,1600,,10009562,"IDAHO",16,1959,"August","Thunderstorm Wind","C",67,"MINIDOKA",,"01-AUG-59 16:00:00","CST","01-AUG-59 16:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"42.78","-113.58",,,,,"PUB"
