BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
196808,6,2000,196808,6,2000,,10041559,"MICHIGAN",26,1968,"August","Thunderstorm Wind","C",115,"MONROE",,"06-AUG-68 20:00:00","CST","06-AUG-68 20:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"42.00","-83.68",,,,,"PUB"
196806,28,2330,196806,28,2330,,10065545,"NEBRASKA",31,1968,"June","Hail","C",21,"BURT",,"28-JUN-68 23:30:00","CST","28-JUN-68 23:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"41.78","-96.50",,,,,"PUB"
196806,3,1200,196806,3,1200,,10041192,"MARYLAND",24,1968,"June","Thunderstorm Wind","C",33,"PRINCE GEORGE'S",,"03-JUN-68 12:00:00","CST","03-JUN-68 12:00:00","0","0","0","0","0","0",,"55",,,,,"0","0",,,,,"0",,,"0",,,"38.88","-76.90",,,,,"PUB"
196807,7,2330,196807,7,2330,,10059988,"MISSOURI",29,1968,"July","Hail","C",133,"MISSISSIPPI",,"07-JUL-68 23:30:00","CST","07-JUL-68 23:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"36.88","-89.28",,,,,"PUB"
196808,24,1327,196808,24,1327,,9978428,"ALABAMA",1,1968,"August","Thunderstorm Wind","C",101,"MONTGOMERY",,"24-AUG-68 13:27:00","CST","24-AUG-68 13:27:00","0","0","0","0","0","0",,"53",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-86.40",,,,,"PUB"
196808,24,1430,196808,24,1430,,9978429,"ALABAMA",1,1968,"August","Thunderstorm Wind","C",69,"HOUSTON",,"24-AUG-68 14:30:00","CST","24-AUG-68 14:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.20","-85.28",,,,,"PUB"
196808,25,1500,196808,25,1500,,9978430,"ALABAMA",1,1968,"August","Thunderstorm Wind","C",33,"COLBERT",,"25-AUG-68 15:00:00","CST","25-AUG-68 15:00:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"34.78","-87.58",,,,,"PUB"
196811,3,1755,196811,3,1755,,9978431,"ALABAMA",1,1968,"November","Tornado","C",97,"MOBILE",,"03-NOV-68 17:55:00","CST","03-NOV-68 17:55:00","14","0","0","0","250K","0",,"0",,,,"F3","12.2","400",,,,,"0",,,"0",,,"30.77","-88.12","30.90","-87.98",,,"PUB"
196811,3,1815,196811,3,1815,,9978432,"ALABAMA",1,1968,"November","Tornado","C",3,"BALDWIN",,"03-NOV-68 18:15:00","CST","03-NOV-68 18:15:00","4","0","0","0","250K","0",,"0",,,,"F3","11.9","400",,,,,"0",,,"0",,,"30.90","-87.98","30.88","-87.78",,,"PUB"
196811,3,1914,196811,3,1914,,9978433,"ALABAMA",1,1968,"November","Tornado","C",3,"BALDWIN",,"03-NOV-68 19:14:00","CST","03-NOV-68 19:14:00","0","0","0","0","250K","0",,"0",,,,"F3","12.8","400",,,,,"0",,,"0",,,"30.88","-87.78","31.00","-87.62",,,"PUB"
196808,21,1530,196808,21,1530,,9978421,"ALABAMA",1,1968,"August","Thunderstorm Wind","C",69,"HOUSTON",,"21-AUG-68 15:30:00","CST","21-AUG-68 15:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.28","-85.40",,,,,"PUB"
196808,22,1722,196808,22,1722,,9978422,"ALABAMA",1,1968,"August","Thunderstorm Wind","C",97,"MOBILE",,"22-AUG-68 17:22:00","CST","22-AUG-68 17:22:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"30.70","-88.00",,,,,"PUB"
