BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
196104,9,1600,196104,9,1600,,9986985,"FLORIDA",12,1961,"April","Tornado","C",109,"ST. JOHNS",,"09-APR-61 16:00:00","CST","09-APR-61 16:00:00","2","0","0","0","25K","0",,"0",,,,"F2","5.1","200",,,,,"0",,,"0",,,"29.78","-81.43","29.82","-81.37",,,"PUB"
196108,23,800,196108,23,800,,9983968,"ARIZONA",4,1961,"August","Hail","C",7,"GILA",,"23-AUG-61 08:00:00","CST","23-AUG-61 08:00:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,"0",,,"0",,,"34.38","-111.40",,,,,"PUB"
196106,13,1135,196106,13,1135,,10038202,"MICHIGAN",26,1961,"June","Hail","C",37,"CLINTON",,"13-JUN-61 11:35:00","CST","13-JUN-61 11:35:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"42.78","-84.58",,,,,"PUB"
196104,22,340,196104,22,340,,10061624,"MISSOURI",29,1961,"April","Hail","C",57,"DADE",,"22-APR-61 03:40:00","CST","22-APR-61 03:40:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"37.38","-93.90",,,,,"PUB"
196104,30,1745,196104,30,1745,,10062701,"MISSOURI",29,1961,"April","Hail","C",109,"LAWRENCE",,"30-APR-61 17:45:00","CST","30-APR-61 17:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"37.08","-93.78",,,,,"PUB"
196107,25,2200,196107,25,2200,,10069310,"NEBRASKA",31,1961,"July","Thunderstorm Wind","C",29,"CHASE",,"25-JUL-61 22:00:00","CST","25-JUL-61 22:00:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"40.50","-101.58",,,,,"PUB"
196105,25,1900,196105,25,1900,,10122598,"TEXAS",48,1961,"May","Thunderstorm Wind","C",469,"VICTORIA",,"25-MAY-61 19:00:00","CST","25-MAY-61 19:00:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,"0",,,"0",,,"28.78","-96.90",,,,,"PUB"
196104,8,1545,196104,8,1545,,10091801,"OKLAHOMA",40,1961,"April","Tornado","C",17,"CANADIAN",,"08-APR-61 15:45:00","CST","08-APR-61 15:45:00","0","0","0","0","25K","0",,"0",,,,"F2","1.3","100",,,,,"0",,,"0",,,"35.50","-97.87",,,,,"PUB"
196106,18,2030,196106,18,2030,,10119213,"TEXAS",48,1961,"June","Hail","C",3,"ANDREWS",,"18-JUN-61 20:30:00","CST","18-JUN-61 20:30:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-102.50",,,,,"PUB"
196106,21,2100,196106,21,2100,,9996557,"GEORGIA",13,1961,"June","Thunderstorm Wind","C",185,"LOWNDES",,"21-JUN-61 21:00:00","CST","21-JUN-61 21:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"30.90","-83.28",,,,,"PUB"
