BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
196609,5,830,196609,5,830,,9985065,"FLORIDA",12,1966,"September","Tornado","C",103,"PINELLAS",,"05-SEP-66 08:30:00","CST","05-SEP-66 08:30:00","0","0","0","0","0K","0",,"0",,,,"F0","0","10",,,,,"0",,,"0",,,"27.97","-82.80",,,,,"PUB"
196607,11,2118,196607,11,2118,,10055623,"MINNESOTA",27,1966,"July","Thunderstorm Wind","C",0,,,"11-JUL-66 21:18:00","CST","11-JUL-66 21:18:00","0","0","0","0","0","0",,"55",,,,,"0","0",,,,,"0",,,"0",,,"45.58","-94.18",,,,,"PUB"
196607,6,1900,196607,6,1900,,10059035,"MISSOURI",29,1966,"July","Thunderstorm Wind","C",217,"VERNON",,"06-JUL-66 19:00:00","CST","06-JUL-66 19:00:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"37.78","-94.08",,,,,"PUB"
196605,26,1900,196605,26,1900,,10080646,"NEW MEXICO",35,1966,"May","Tornado","C",41,"ROOSEVELT",,"26-MAY-66 19:00:00","CST","26-MAY-66 19:00:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"34.22","-103.68",,,,,"PUB"
196608,5,2300,196608,5,2300,,10080664,"NEW MEXICO",35,1966,"August","Thunderstorm Wind","C",47,"SAN MIGUEL",,"05-AUG-66 23:00:00","CST","05-AUG-66 23:00:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,"0",,,"0",,,"35.70","-105.18",,,,,"PUB"
196611,16,1315,196611,16,1315,,10071207,"MONTANA",30,1966,"November","Thunderstorm Wind","C",39,"GRANITE",,"16-NOV-66 13:15:00","CST","16-NOV-66 13:15:00","0","0","0","0","0","0",,"51",,,,,"0","0",,,,,"0",,,"0",,,"46.70","-113.18",,,,,"PUB"
196605,30,1600,196605,30,1600,,10070103,"MONTANA",30,1966,"May","Thunderstorm Wind","C",41,"HILL",,"30-MAY-66 16:00:00","CST","30-MAY-66 16:00:00","0","0","0","0","0","0",,"74",,,,,"0","0",,,,,"0",,,"0",,,"48.88","-110.18",,,,,"PUB"
196610,14,1400,196610,14,1400,,10011977,"IOWA",19,1966,"October","Tornado","C",5,"ALLAMAKEE",,"14-OCT-66 14:00:00","CST","14-OCT-66 14:00:00","0","0","0","0","2.5K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"43.10","-91.60",,,,,"PUB"
196606,9,2000,196606,9,2000,,10089766,"OHIO",39,1966,"June","Thunderstorm Wind","C",143,"SANDUSKY",,"09-JUN-66 20:00:00","CST","09-JUN-66 20:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"41.38","-83.18",,,,,"PUB"
196604,19,1908,196604,19,1908,,10095455,"OKLAHOMA",40,1966,"April","Hail","C",143,"TULSA",,"19-APR-66 19:08:00","CST","19-APR-66 19:08:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"36.08","-95.90",,,,,"PUB"
196608,19,1810,196608,19,1810,,10093156,"OKLAHOMA",40,1966,"August","Thunderstorm Wind","C",109,"OKLAHOMA",,"19-AUG-66 18:10:00","CST","19-AUG-66 18:10:00","0","0","0","0","0","0",,"62",,,,,"0","0",,,,,"0",,,"0",,,"35.38","-97.40",,,,,"PUB"
196612,8,235,196612,8,235,,10009963,"ILLINOIS",17,1966,"December","Hail","C",161,"ROCK ISLAND",,"08-DEC-66 02:35:00","CST","08-DEC-66 02:35:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"41.38","-90.50",,,,,"PUB"
196610,14,1630,196610,14,1630,,10011989,"IOWA",19,1966,"October","Thunderstorm Wind","C",11,"BENTON",,"14-OCT-66 16:30:00","CST","14-OCT-66 16:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"42.20","-92.18",,,,,"PUB"
196607,15,1830,196607,15,1830,,10085108,"NORTH DAKOTA",38,1966,"July","Thunderstorm Wind","C",55,"MCLEAN",,"15-JUL-66 18:30:00","CST","15-JUL-66 18:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"47.28","-101.00",,,,,"PUB"
196605,15,1821,196605,15,1821,,10025974,"KANSAS",20,1966,"May","Hail","C",91,"JOHNSON",,"15-MAY-66 18:21:00","CST","15-MAY-66 18:21:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"39.00","-94.78",,,,,"PUB"
196606,23,1700,196606,23,1700,,10024646,"KANSAS",20,1966,"June","Hail","C",109,"LOGAN",,"23-JUN-66 17:00:00","CST","23-JUN-66 17:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.08","-101.28",,,,,"PUB"
196608,18,1600,196608,18,1600,,10135483,"TEXAS",48,1966,"August","Tornado","C",87,"COLLINGSWORTH",,"18-AUG-66 16:00:00","CST","18-AUG-66 16:00:00","0","0","0","0","0K","0",,"0",,,,"F0","1","23",,,,,"0",,,"0",,,"35.05","-100.25",,,,,"PUB"
196605,23,1800,196605,23,1800,,10133938,"TEXAS",48,1966,"May","Hail","C",223,"HOPKINS",,"23-MAY-66 18:00:00","CST","23-MAY-66 18:00:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"33.00","-95.40",,,,,"PUB"
196607,18,1855,196607,18,1855,,10006169,"INDIANA",18,1966,"July","Thunderstorm Wind","C",91,"LA PORTE",,"18-JUL-66 18:55:00","CST","18-JUL-66 18:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"41.58","-86.68",,,,,"PUB"
196605,23,1800,196605,23,1800,,10008849,"ILLINOIS",17,1966,"May","Thunderstorm Wind","C",103,"LEE",,"23-MAY-66 18:00:00","CST","23-MAY-66 18:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"41.88","-89.08",,,,,"PUB"
