BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
197605,29,1530,197605,29,1530,,9986350,"COLORADO",8,1976,"May","Tornado","C",123,"WELD",,"29-MAY-76 15:30:00","CST","29-MAY-76 15:30:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"40.58","-104.53",,,,,"PUB"
197605,29,1545,197605,29,1545,,9986351,"COLORADO",8,1976,"May","Tornado","C",123,"WELD",,"29-MAY-76 15:45:00","CST","29-MAY-76 15:45:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"40.62","-104.00",,,,,"PUB"
197605,29,1600,197605,29,1600,,9986352,"COLORADO",8,1976,"May","Tornado","C",75,"LOGAN",,"29-MAY-76 16:00:00","CST","29-MAY-76 16:00:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"40.63","-103.70",,,,,"PUB"
197605,29,1617,197605,29,1617,,9986353,"COLORADO",8,1976,"May","Tornado","C",123,"WELD",,"29-MAY-76 16:17:00","CST","29-MAY-76 16:17:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","20",,,,,"0",,,"0",,,"40.63","-104.32",,,,,"PUB"
197605,29,1620,197605,29,1620,,9986354,"COLORADO",8,1976,"May","Tornado","C",99,"PROWERS",,"29-MAY-76 16:20:00","CST","29-MAY-76 16:20:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","20",,,,,"0",,,"0",,,"38.27","-102.08",,,,,"PUB"
197605,29,1620,197605,29,1620,,9986355,"COLORADO",8,1976,"May","Tornado","C",61,"KIOWA",,"29-MAY-76 16:20:00","CST","29-MAY-76 16:20:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"38.35","-102.08",,,,,"PUB"
197605,29,1630,197605,29,1630,,9986356,"COLORADO",8,1976,"May","Tornado","C",75,"LOGAN",,"29-MAY-76 16:30:00","CST","29-MAY-76 16:30:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"40.63","-103.45",,,,,"PUB"
197605,30,1340,197605,30,1340,,9986357,"COLORADO",8,1976,"May","Tornado","C",1,"ADAMS",,"30-MAY-76 13:40:00","CST","30-MAY-76 13:40:00","0","0","0","0","250K","0",,"0",,,,"F2","5.4","67",,,,,"0",,,"0",,,"39.80","-104.88","39.83","-104.78",,,"PUB"
197606,4,1530,197606,4,1530,,9986358,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:30:00","CST","04-JUN-76 15:30:00","0","0","0","0","0K","0",,"0",,,,"F1",".5","150",,,,,"0",,,"0",,,"40.20","-104.82",,,,,"PUB"
197606,4,1530,197606,4,1530,,9986359,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:30:00","CST","04-JUN-76 15:30:00","0","0","0","0","0K","0",,"0",,,,"F1",".5","150",,,,,"0",,,"0",,,"40.17","-104.90",,,,,"PUB"
197606,4,1530,197606,4,1530,,9986360,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:30:00","CST","04-JUN-76 15:30:00","0","0","0","0","0K","0",,"0",,,,"F1",".5","150",,,,,"0",,,"0",,,"40.23","-104.82",,,,,"PUB"
197606,4,1530,197606,4,1530,,9986361,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:30:00","CST","04-JUN-76 15:30:00","0","0","0","0","25K","0",,"0",,,,"F2","1.5","200",,,,,"0",,,"0",,,"40.22","-104.82",,,,,"PUB"
197606,4,1535,197606,4,1535,,9986362,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:35:00","CST","04-JUN-76 15:35:00","0","0","0","0","0K","0",,"0",,,,"F1",".5","150",,,,,"0",,,"0",,,"40.08","-105.00",,,,,"PUB"
197606,4,1545,197606,4,1545,,9986363,"COLORADO",8,1976,"June","Tornado","C",1,"ADAMS",,"04-JUN-76 15:45:00","CST","04-JUN-76 15:45:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","20",,,,,"0",,,"0",,,"39.98","-104.93",,,,,"PUB"
197606,4,1545,197606,4,1545,,9986364,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 15:45:00","CST","04-JUN-76 15:45:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".5","150",,,,,"0",,,"0",,,"40.42","-104.77",,,,,"PUB"
197606,4,1605,197606,4,1605,,9986365,"COLORADO",8,1976,"June","Tornado","C",1,"ADAMS",,"04-JUN-76 16:05:00","CST","04-JUN-76 16:05:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","20",,,,,"0",,,"0",,,"39.83","-105.05",,,,,"PUB"
197606,4,1610,197606,4,1610,,9986366,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 16:10:00","CST","04-JUN-76 16:10:00","0","0","0","0","0K","0",,"0",,,,"F0",".2","100",,,,,"0",,,"0",,,"40.38","-104.38",,,,,"PUB"
197606,4,1610,197606,4,1610,,9986367,"COLORADO",8,1976,"June","Tornado","C",123,"WELD",,"04-JUN-76 16:10:00","CST","04-JUN-76 16:10:00","0","0","0","0","0K","0",,"0",,,,"F0",".2","100",,,,,"0",,,"0",,,"40.35","-104.70",,,,,"PUB"
197606,4,1630,197606,4,1630,,9986368,"COLORADO",8,1976,"June","Tornado","C",69,"LARIMER",,"04-JUN-76 16:30:00","CST","04-JUN-76 16:30:00","0","0","0","0","0K","0",,"0",,,,"F2",".5","300",,,,,"0",,,"0",,,"40.58","-105.08",,,,,"PUB"
197606,4,1722,197606,4,1722,,9986369,"COLORADO",8,1976,"June","Tornado","C",1,"ADAMS",,"04-JUN-76 17:22:00","CST","04-JUN-76 17:22:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","20",,,,,"0",,,"0",,,"40.00","-105.08",,,,,"PUB"
197606,4,1900,197606,4,1900,,9986370,"COLORADO",8,1976,"June","Tornado","C",87,"MORGAN",,"04-JUN-76 19:00:00","CST","04-JUN-76 19:00:00","0","0","0","0","0K","0",,"0",,,,"F1",".1","70",,,,,"0",,,"0",,,"40.25","-103.80",,,,,"PUB"
197606,8,1305,197606,8,1305,,9986371,"COLORADO",8,1976,"June","Thunderstorm Wind","C",107,"ROUTT",,"08-JUN-76 13:05:00","CST","08-JUN-76 13:05:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"40.48","-107.22",,,,,"PUB"
197606,22,1515,197606,22,1515,,9986372,"COLORADO",8,1976,"June","Thunderstorm Wind","C",77,"MESA",,"22-JUN-76 15:15:00","CST","22-JUN-76 15:15:00","0","0","0","0","0","0",,"55",,,,,"0","0",,,,,"0",,,"0",,,"39.08","-108.55",,,,,"PUB"
197606,22,1710,197606,22,1710,,9986373,"COLORADO",8,1976,"June","Hail","C",5,"ARAPAHOE",,"22-JUN-76 17:10:00","CST","22-JUN-76 17:10:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.60","-104.88",,,,,"PUB"
