BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195707,7,2100,195707,7,2100,,10071011,"NEBRASKA",31,1957,"July","Hail","C",3,"ANTELOPE",,"07-JUL-57 21:00:00","CST","07-JUL-57 21:00:00","0","0","0","0","0","0",,"2.50",,,,,"0","0",,,,,"0",,,"0",,,"42.08","-98.00",,,,,"PUB"
195706,19,1235,195706,19,1235,,10081394,"NEW HAMPSHIRE",33,1957,"June","Tornado","C",15,"ROCKINGHAM",,"19-JUN-57 12:35:00","CST","19-JUN-57 12:35:00","1","0","0","0","25K","0",,"0",,,,"F2",".2","77",,,,,"0",,,"0",,,"43.10","-70.80",,,,,"PUB"
195707,14,1300,195707,14,1300,,10081395,"NEW HAMPSHIRE",33,1957,"July","Hail","C",9,"GRAFTON",,"14-JUL-57 13:00:00","CST","14-JUL-57 13:00:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"44.08","-72.08",,,,,"PUB"
195711,8,1800,195711,8,1800,,10078079,"NORTH CAROLINA",37,1957,"November","Tornado","C",65,"EDGECOMBE",,"08-NOV-57 18:00:00","CST","08-NOV-57 18:00:00","3","0","0","0","250K","0",,"0",,,,"F3","22.1","150",,,,,"0",,,"0",,,"35.73","-77.67","35.85","-77.30",,,"PUB"
195706,28,1030,195706,28,1030,,9977704,"ALABAMA",1,1957,"June","Tornado","C",35,"CONECUH",,"28-JUN-57 10:30:00","CST","28-JUN-57 10:30:00","0","0","0","0","2.5K","0",,"0",,,,"F1","1","33",,,,,"0",,,"0",,,"31.43","-87.05",,,,,"PUB"
195706,28,1100,195706,28,1100,,9977705,"ALABAMA",1,1957,"June","Tornado","C",35,"CONECUH",,"28-JUN-57 11:00:00","CST","28-JUN-57 11:00:00","0","0","0","0","250K","0",,"0",,,,"F2","1.1","200",,,,,"0",,,"0",,,"31.43","-86.70","31.45","-86.70",,,"PUB"
195705,30,1739,195705,30,1739,,10080607,"NEW MEXICO",35,1957,"May","Tornado","C",25,"LEA",,"30-MAY-57 17:39:00","CST","30-MAY-57 17:39:00","0","0","0","0","0K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"32.43","-103.15",,,,,"PUB"
195707,31,1500,195707,31,1500,,10079212,"NEW JERSEY",34,1957,"July","Thunderstorm Wind","C",0,,,"31-JUL-57 15:00:00","CST","31-JUL-57 15:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"40.28","-74.00",,,,,"PUB"
195705,22,15,195705,22,15,,10061503,"MISSOURI",29,1957,"May","Tornado","C",155,"PEMISCOT",,"22-MAY-57 00:15:00","CST","22-MAY-57 00:15:00","0","0","0","0","25K","0",,"0",,,,"F1","5.2","33",,,,,"0",,,"0",,,"36.17","-89.97","36.20","-89.88",,,"PUB"
195703,24,1200,195703,24,1200,,9976815,"ALABAMA",1,1957,"March","Hail","C",129,"WASHINGTON",,"24-MAR-57 12:00:00","CST","24-MAR-57 12:00:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"31.70","-88.08",,,,,"PUB"
