BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198603,16,145,198603,16,145,,9978808,"ALABAMA",1,1986,"March","Hail","C",85,"LOWNDES","MGM","16-MAR-86 01:45:00","CST","16-MAR-86 01:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"31.98","-86.58",,,,,"PUB"
198609,18,2020,198609,18,2020,,9986986,"COLORADO",8,1986,"September","Hail","C",121,"WASHINGTON","DEN","18-SEP-86 20:20:00","CST","18-SEP-86 20:20:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"40.45","-102.97",,,,,"PUB"
198610,21,1622,198610,21,1622,,9986987,"COLORADO",8,1986,"October","Hail","C",5,"ARAPAHOE","DEN","21-OCT-86 16:22:00","CST","21-OCT-86 16:22:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"39.57","-104.83",,,,,"PUB"
198604,11,2130,198604,11,2130,,9990042,"ARKANSAS",5,1986,"April","Hail","C",27,"COLUMBIA","LIT","11-APR-86 21:30:00","CST","11-APR-86 21:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"33.10","-93.18",,,,,"PUB"
198608,16,1430,198608,16,1430,,9979756,"ALABAMA",1,1986,"August","Thunderstorm Wind","C",103,"MORGAN","BHM","16-AUG-86 14:30:00","CST","16-AUG-86 14:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.48","-86.85",,,,,"PUB"
198604,7,30,198604,7,30,,10060116,"MISSOURI",29,1986,"April","Hail","C",85,"HICKORY","STL","07-APR-86 00:30:00","CST","07-APR-86 00:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.95","-93.30",,,,,"PUB"
198606,30,1922,198606,30,1922,,10036161,"KANSAS",20,1986,"June","Hail","C",129,"MORTON","TOP","30-JUN-86 19:22:00","CST","30-JUN-86 19:22:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.27","-101.57",,,,,"PUB"
198608,15,1645,198608,15,1645,,10076157,"NEW YORK",36,1986,"August","Thunderstorm Wind","C",89,"ST. LAWRENCE","SYR","15-AUG-86 16:45:00","CST","15-AUG-86 16:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"44.28","-75.57",,,,,"PUB"
198608,25,1433,198608,25,1433,,10063184,"MISSISSIPPI",28,1986,"August","Hail","C",47,"HARRISON","JAN","25-AUG-86 14:33:00","CST","25-AUG-86 14:33:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"30.38","-89.08",,,,,"PUB"
198607,10,1730,198607,10,1730,,10079978,"NEBRASKA",31,1986,"July","Thunderstorm Wind","C",101,"KEITH","OMA","10-JUL-86 17:30:00","CST","10-JUL-86 17:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"41.07","-101.63",,,,,"PUB"
