BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195806,18,1400,195806,18,1400,,10071654,"NEBRASKA",31,1958,"June","Hail","C",165,"SIOUX",,"18-JUN-58 14:00:00","CST","18-JUN-58 14:00:00","0","0","0","0","0","0",,"3.00",,,,,"0","0",,,,,"0",,,"0",,,"42.38","-103.80",,,,,"PUB"
195806,30,1910,195806,30,1910,,10071660,"NEBRASKA",31,1958,"June","Hail","C",145,"RED WILLOW",,"30-JUN-58 19:10:00","CST","30-JUN-58 19:10:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"40.20","-100.28",,,,,"PUB"
195808,7,1900,195808,7,1900,,10040335,"MASSACHUSETTS",25,1958,"August","Thunderstorm Wind","C",17,"MIDDLESEX",,"07-AUG-58 19:00:00","CST","07-AUG-58 19:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"42.50","-71.28",,,,,"PUB"
195806,10,2020,195806,10,2020,,10060913,"MISSOURI",29,1958,"June","Thunderstorm Wind","C",183,"ST. CHARLES",,"10-JUN-58 20:20:00","CST","10-JUN-58 20:20:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"38.78","-90.90",,,,,"PUB"
195805,3,1425,195805,3,1425,,10060882,"MISSOURI",29,1958,"May","Thunderstorm Wind","C",189,"ST. LOUIS",,"03-MAY-58 14:25:00","CST","03-MAY-58 14:25:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"38.78","-90.40",,,,,"PUB"
195806,24,1726,195806,24,1726,,10003533,"INDIANA",18,1958,"June","Tornado","C",141,"ST. JOSEPH",,"24-JUN-58 17:26:00","CST","24-JUN-58 17:26:00","0","0","0","0","25K","0",,"0",,,,"F2","7.3","33",,,,,"0",,,"0",,,"41.75","-86.12","41.75","-85.97",,,"PUB"
195809,23,1705,195809,23,1705,,10093595,"OKLAHOMA",40,1958,"September","Tornado","C",57,"HARMON",,"23-SEP-58 17:05:00","CST","23-SEP-58 17:05:00","0","0","0","0",".03K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"34.70","-99.83",,,,,"PUB"
195807,31,1945,195807,31,1945,,10121841,"TEXAS",48,1958,"July","Hail","C",153,"FLOYD",,"31-JUL-58 19:45:00","CST","31-JUL-58 19:45:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"34.20","-101.18",,,,,"PUB"
195807,22,1145,195807,22,1145,,10121259,"TEXAS",48,1958,"July","Thunderstorm Wind","C",423,"SMITH",,"22-JUL-58 11:45:00","CST","22-JUL-58 11:45:00","0","0","0","0","0","0",,"65",,,,,"0","0",,,,,"0",,,"0",,,"32.28","-95.28",,,,,"PUB"
195807,28,1400,195807,28,1400,,9989495,"CALIFORNIA",6,1958,"July","Thunderstorm Wind","C",19,"FRESNO",,"28-JUL-58 14:00:00","CST","28-JUL-58 14:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"36.58","-119.50",,,,,"PUB"
