BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
196504,19,1350,196504,19,1350,,9979216,"ALABAMA",1,1965,"April","Hail","C",97,"MOBILE",,"19-APR-65 13:50:00","CST","19-APR-65 13:50:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"30.58","-88.08",,,,,"PUB"
196501,25,2150,196501,25,2150,,10062822,"MISSOURI",29,1965,"January","Tornado","C",19,"BOONE",,"25-JAN-65 21:50:00","CST","25-JAN-65 21:50:00","0","0","0","0",".03K","0",,"0",,,,"F0",".1","10",,,,,"0",,,"0",,,"38.78","-92.27",,,,,"PUB"
196504,12,427,196504,12,427,,10077976,"NEW YORK",36,1965,"April","Hail","C",0,,,"12-APR-65 04:27:00","CST","12-APR-65 04:27:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,"0",,,"0",,,"40.70","-72.68",,,,,"PUB"
196508,1,1320,196508,1,1320,,10040097,"MARYLAND",24,1965,"August","Tornado","C",35,"QUEEN ANNE'S",,"01-AUG-65 13:20:00","CST","01-AUG-65 13:20:00","0","0","0","0","25K","0",,"0",,,,"F1","1.3","200",,,,,"0",,,"0",,,"39.05","-76.05",,,,,"PUB"
196509,4,1940,196509,4,1940,,10038464,"MICHIGAN",26,1965,"September","Tornado","C",139,"OTTAWA",,"04-SEP-65 19:40:00","CST","04-SEP-65 19:40:00","0","0","0","0","25K","0",,"0",,,,"F2","4.1","33",,,,,"0",,,"0",,,"43.02","-86.10","43.08","-86.07",,,"PUB"
196505,29,1930,196505,29,1930,,10070057,"MONTANA",30,1965,"May","Tornado","C",1,"BEAVERHEAD",,"29-MAY-65 19:30:00","CST","29-MAY-65 19:30:00","0","0","0","0",".25K","0",,"0",,,,,"0","33",,,,,"0",,,"0",,,"45.60","-112.90",,,,,"PUB"
196506,24,1905,196506,24,1905,,10070063,"MONTANA",30,1965,"June","Hail","C",13,"CASCADE",,"24-JUN-65 19:05:00","CST","24-JUN-65 19:05:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"47.50","-111.40",,,,,"PUB"
196511,12,1435,196511,12,1435,,10007738,"ILLINOIS",17,1965,"November","Tornado","C",63,"GRUNDY",,"12-NOV-65 14:35:00","CST","12-NOV-65 14:35:00","0","0","0","0","25M","0",,"0",,,,"F2","11.4","120",,,,,"0",,,"0",,,"41.40","-88.47","41.45","-88.25",,,"PUB"
196502,28,2100,196502,28,2100,,10030849,"LOUISIANA",22,1965,"February","Thunderstorm Wind","C",23,"CAMERON",,"28-FEB-65 21:00:00","CST","28-FEB-65 21:00:00","0","0","0","0","0","0",,"62",,,,,"0","0",,,,,"0",,,"0",,,"29.98","-93.00",,,,,"PUB"
196511,26,1910,196511,26,1910,,10008606,"ILLINOIS",17,1965,"November","Tornado","C",159,"RICHLAND",,"26-NOV-65 19:10:00","CST","26-NOV-65 19:10:00","5","0","0","0","25K","0",,"0",,,,"F2",".5","20",,,,,"0",,,"0",,,"38.72","-88.08",,,,,"PUB"
196504,12,1100,196504,12,1100,,10049349,"MISSISSIPPI",28,1965,"April","Thunderstorm Wind","C",61,"JASPER",,"12-APR-65 11:00:00","CST","12-APR-65 11:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.00","-89.00",,,,,"PUB"
196503,26,915,196503,26,915,,10110570,"SOUTH CAROLINA",45,1965,"March","Tornado","C",79,"RICHLAND",,"26-MAR-65 09:15:00","CST","26-MAR-65 09:15:00","0","0","0","0","0K","0",,"0",,,,"F0",".1","13",,,,,"0",,,"0",,,"34.18","-80.97",,,,,"PUB"
196505,16,1620,196505,16,1620,,10122829,"TEXAS",48,1965,"May","Hail","C",5,"ANGELINA",,"16-MAY-65 16:20:00","CST","16-MAY-65 16:20:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"31.20","-94.78",,,,,"PUB"
196508,26,1858,196508,26,1858,,10015298,"IOWA",19,1965,"August","Tornado","C",99,"JASPER",,"26-AUG-65 18:58:00","CST","26-AUG-65 18:58:00","0","0","0","0","25K","0",,"0",,,,"F2","3","100",,,,,"0",,,"0",,,"41.87","-93.25","41.82","-93.20",,,"PUB"
196504,1,1230,196504,1,1230,,9989526,"CALIFORNIA",6,1965,"April","Hail","C",87,"SANTA CRUZ",,"01-APR-65 12:30:00","CST","01-APR-65 12:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"37.00","-121.80",,,,,"PUB"
196505,4,1404,196505,4,1404,,10119427,"TEXAS",48,1965,"May","Hail","C",205,"HARTLEY",,"04-MAY-65 14:04:00","CST","04-MAY-65 14:04:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"36.00","-102.50",,,,,"PUB"
196506,2,1500,196506,2,1500,,10011088,"ILLINOIS",17,1965,"June","Thunderstorm Wind","C",3,"ALEXANDER",,"02-JUN-65 15:00:00","CST","02-JUN-65 15:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"37.20","-89.28",,,,,"PUB"
196504,9,245,196504,9,245,,10078013,"NORTH CAROLINA",37,1965,"April","Tornado","C",11,"AVERY",,"09-APR-65 02:45:00","CST","09-APR-65 02:45:00","1","0","0","0","25K","0",,"0",,,,"F2",".5","300",,,,,"0",,,"0",,,"36.18","-81.93",,,,,"PUB"
196509,20,2000,196509,20,2000,,10015325,"IOWA",19,1965,"September","Tornado","C",51,"DAVIS",,"20-SEP-65 20:00:00","CST","20-SEP-65 20:00:00","0","0","0","0","250K","0",,"0",,,,"F2","10.3","150",,,,,"0",,,"0",,,"40.72","-92.60","40.83","-92.47",,,"PUB"
196506,3,1803,196506,3,1803,,10135675,"TEXAS",48,1965,"June","Hail","C",205,"HARTLEY",,"03-JUN-65 18:03:00","CST","03-JUN-65 18:03:00","0","0","0","0","0","0",,"1.50",,,,,"0","0",,,,,"0",,,"0",,,"36.00","-102.50",,,,,"PUB"
196506,12,1830,196506,12,1830,,10132210,"TEXAS",48,1965,"June","Hail","C",487,"WILBARGER",,"12-JUN-65 18:30:00","CST","12-JUN-65 18:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"34.38","-99.28",,,,,"PUB"
196508,8,1300,196508,8,1300,,10005058,"INDIANA",18,1965,"August","Thunderstorm Wind","C",39,"ELKHART",,"08-AUG-65 13:00:00","CST","08-AUG-65 13:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"41.50","-85.68",,,,,"PUB"
196506,20,1805,196506,20,1805,,10007682,"ILLINOIS",17,1965,"June","Thunderstorm Wind","C",167,"SANGAMON",,"20-JUN-65 18:05:00","CST","20-JUN-65 18:05:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"39.78","-89.58",,,,,"PUB"
196507,15,1145,196507,15,1145,,9988827,"FLORIDA",12,1965,"July","Thunderstorm Wind","C",127,"VOLUSIA",,"15-JUL-65 11:45:00","CST","15-JUL-65 11:45:00","0","0","0","0","0","0",,"50",,,,,"0","0",,,,,"0",,,"0",,,"29.20","-81.08",,,,,"PUB"
196505,28,1500,196505,28,1500,,10031932,"LOUISIANA",22,1965,"May","Hail","C",33,"EAST BATON ROUGE",,"28-MAY-65 15:00:00","CST","28-MAY-65 15:00:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"30.50","-91.08",,,,,"PUB"
196506,4,1530,196506,4,1530,,10024833,"KANSAS",20,1965,"June","Hail","C",31,"COFFEY",,"04-JUN-65 15:30:00","CST","04-JUN-65 15:30:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,"0",,,"0",,,"38.38","-95.78",,,,,"PUB"
196506,10,1250,196506,10,1250,,9988815,"FLORIDA",12,1965,"June","Tornado","C",91,"OKALOOSA",,"10-JUN-65 12:50:00","CST","10-JUN-65 12:50:00","0","0","0","0","2.5K","0",,"0",,,,"F2","0","33",,,,,"0",,,"0",,,"30.40","-86.67",,,,,"PUB"
