BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
198004,13,30,198004,13,30,,10046120,"LOUISIANA",22,1980,"April","Hail","C",79,"RAPIDES","T","13-APR-80 00:30:00","CST","13-APR-80 00:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"31.10","-92.40",,,,,"PUB"
198005,29,1410,198005,29,1410,,10065016,"NEBRASKA",31,1980,"May","Hail","C",107,"KNOX","NG","29-MAY-80 14:10:00","CST","29-MAY-80 14:10:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"42.78","-97.80",,,,,"PUB"
198007,22,10,198007,22,10,,10065375,"NEBRASKA",31,1980,"July","Thunderstorm Wind","C",57,"DUNDY","ATA","22-JUL-80 00:10:00","CST","22-JUL-80 00:10:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"40.05","-101.53",,,,,"PUB"
198009,3,1830,198009,3,1830,,10054907,"MINNESOTA",27,1980,"September","Thunderstorm Wind","C",129,"RENVILLE","NG","03-SEP-80 18:30:00","CST","03-SEP-80 18:30:00","0","0","0","0","0","0",,"70",,,,,"0","0",,,,,"0",,,"0",,,"44.78","-95.22",,,,,"PUB"
198009,17,830,198009,17,830,,9975991,"ALABAMA",1,1980,"September","Thunderstorm Wind","C",7,"BIBB","TS","17-SEP-80 08:30:00","CST","17-SEP-80 08:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.93","-87.17",,,,,"PUB"
198011,23,1430,198011,23,1430,,9975992,"ALABAMA",1,1980,"November","Tornado","C",3,"BALDWIN",,"23-NOV-80 14:30:00","CST","23-NOV-80 14:30:00","0","0","0","0","25K","0",,"0",,,,"F0","0","33",,,,,"0",,,"0",,,"30.28","-87.68",,,,,"PUB"
198006,26,1850,198006,26,1850,,10075651,"NEW YORK",36,1980,"June","Hail","C",37,"GENESEE","RY","26-JUN-80 18:50:00","CST","26-JUN-80 18:50:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"43.00","-78.18",,,,,"PUB"
198005,26,1655,198005,26,1655,,10058560,"MISSOURI",29,1980,"May","Thunderstorm Wind","C",39,"CEDAR","T","26-MAY-80 16:55:00","CST","26-MAY-80 16:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"37.87","-94.03",,,,,"PUB"
198004,7,2150,198004,7,2150,,10058526,"MISSOURI",29,1980,"April","Tornado","C",71,"FRANKLIN",,"07-APR-80 21:50:00","CST","07-APR-80 21:50:00","0","0","0","0","250K","0",,"0",,,,"F2","6.5","30",,,,,"0",,,"0",,,"38.40","-91.32","38.47","-91.23",,,"PUB"
198005,31,1030,198005,31,1030,,10066131,"NEBRASKA",31,1980,"May","Hail","C",181,"WEBSTER","T","31-MAY-80 10:30:00","CST","31-MAY-80 10:30:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"40.02","-98.65",,,,,"PUB"
198006,4,1600,198006,4,1600,,10052665,"MINNESOTA",27,1980,"June","Hail","C",91,"MARTIN","NG","04-JUN-80 16:00:00","CST","04-JUN-80 16:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,"0",,,"0",,,"43.67","-94.63",,,,,"PUB"
198004,27,5,198004,27,5,,9977765,"ALABAMA",1,1980,"April","Hail","C",55,"ETOWAH","ATA","27-APR-80 00:05:00","CST","27-APR-80 00:05:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,"0",,,"0",,,"34.08","-86.17",,,,,"PUB"
198005,7,1600,198005,7,1600,,9977766,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",77,"LAUDERDALE","NG","07-MAY-80 16:00:00","CST","07-MAY-80 16:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"34.92","-88.07",,,,,"PUB"
198005,8,1630,198005,8,1630,,9977767,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",53,"ESCAMBIA","ATA","08-MAY-80 16:30:00","CST","08-MAY-80 16:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.03","-87.50",,,,,"PUB"
198005,15,1950,198005,15,1950,,9977768,"ALABAMA",1,1980,"May","Tornado","C",97,"MOBILE",,"15-MAY-80 19:50:00","CST","15-MAY-80 19:50:00","0","0","0","0","2.5K","0",,"0",,,,"F0",".1","10",,,,,"0",,,"0",,,"30.40","-88.23",,,,,"PUB"
198005,16,1630,198005,16,1630,,9977769,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",73,"JEFFERSON","ATA","16-MAY-80 16:30:00","CST","16-MAY-80 16:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.52","-86.82",,,,,"PUB"
198005,16,1645,198005,16,1645,,9977770,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",73,"JEFFERSON","T","16-MAY-80 16:45:00","CST","16-MAY-80 16:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.52","-86.82",,,,,"PUB"
198005,16,1730,198005,16,1730,,9977771,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",73,"JEFFERSON","T","16-MAY-80 17:30:00","CST","16-MAY-80 17:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.52","-86.82",,,,,"PUB"
198005,16,1755,198005,16,1755,,9977772,"ALABAMA",1,1980,"May","Thunderstorm Wind","C",73,"JEFFERSON","T","16-MAY-80 17:55:00","CST","16-MAY-80 17:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.52","-86.82",,,,,"PUB"
198005,17,245,198005,17,245,,9977774,"ALABAMA",1,1980,"May","Tornado","C",3,"BALDWIN",,"17-MAY-80 02:45:00","CST","17-MAY-80 02:45:00","0","0","0","0","25K","0",,"0",,,,"F1","4.6","23",,,,,"0",,,"0",,,"31.07","-87.87","31.13","-87.87",,,"PUB"
198005,17,745,198005,17,745,,9977775,"ALABAMA",1,1980,"May","Tornado","C",3,"BALDWIN",,"17-MAY-80 07:45:00","CST","17-MAY-80 07:45:00","0","0","0","0","25K","0",,"0",,,,"F1","9.9","40",,,,,"0",,,"0",,,"30.28","-87.68","30.37","-87.55",,,"PUB"
198004,12,801,198004,12,801,,9977748,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",29,"CLEBURNE","T","12-APR-80 08:01:00","CST","12-APR-80 08:01:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.23","-85.37",,,,,"PUB"
198004,13,958,198004,13,958,,9977749,"ALABAMA",1,1980,"April","Tornado","C",97,"MOBILE",,"13-APR-80 09:58:00","CST","13-APR-80 09:58:00","0","0","0","0","25K","0",,"0",,,,"F1",".1","50",,,,,"0",,,"0",,,"30.88","-88.27",,,,,"PUB"
198004,13,1008,198004,13,1008,,9977750,"ALABAMA",1,1980,"April","Tornado","C",97,"MOBILE",,"13-APR-80 10:08:00","CST","13-APR-80 10:08:00","0","0","0","0",".25K","0",,"0",,,,"F1",".1","17",,,,,"0",,,"0",,,"31.07","-88.03",,,,,"PUB"
198004,13,1015,198004,13,1015,,9977751,"ALABAMA",1,1980,"April","Tornado","C",97,"MOBILE",,"13-APR-80 10:15:00","CST","13-APR-80 10:15:00","0","0","0","0","2.5K","0",,"0",,,,"F1",".3","20",,,,,"0",,,"0",,,"30.68","-88.20",,,,,"PUB"
198004,13,1200,198004,13,1200,,9977752,"ALABAMA",1,1980,"April","Tornado","C",3,"BALDWIN",,"13-APR-80 12:00:00","CST","13-APR-80 12:00:00","0","0","0","0","25K","0",,"0",,,,"F2",".1","50",,,,,"0",,,"0",,,"30.88","-87.78",,,,,"PUB"
198004,13,1208,198004,13,1208,,9977753,"ALABAMA",1,1980,"April","Tornado","C",97,"MOBILE",,"13-APR-80 12:08:00","CST","13-APR-80 12:08:00","0","0","0","0","25K","0",,"0",,,,"F1",".1","30",,,,,"0",,,"0",,,"30.70","-88.08",,,,,"PUB"
198004,13,1330,198004,13,1330,,9977754,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",101,"MONTGOMERY","MT","13-APR-80 13:30:00","CST","13-APR-80 13:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.38","-86.30",,,,,"PUB"
198004,13,1355,198004,13,1355,,9977755,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",27,"CLAY","NG","13-APR-80 13:55:00","CST","13-APR-80 13:55:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"33.12","-85.67",,,,,"PUB"
198004,13,1430,198004,13,1430,,9977756,"ALABAMA",1,1980,"April","Tornado","C",81,"LEE",,"13-APR-80 14:30:00","CST","13-APR-80 14:30:00","13","0","0","0","2.5M","0",,"0",,,,"F2","11.3","440",,,,,"0",,,"0",,,"32.60","-85.45","32.68","-85.28",,,"PUB"
198004,13,1448,198004,13,1448,,9977757,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",17,"CHAMBERS","NG","13-APR-80 14:48:00","CST","13-APR-80 14:48:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.73","-84.92",,,,,"PUB"
198004,13,1450,198004,13,1450,,9977758,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",81,"LEE","NG","13-APR-80 14:50:00","CST","13-APR-80 14:50:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"32.65","-85.37",,,,,"PUB"
198004,13,1645,198004,13,1645,,9977759,"ALABAMA",1,1980,"April","Thunderstorm Wind","C",61,"GENEVA","MT","13-APR-80 16:45:00","CST","13-APR-80 16:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,"0",,,"0",,,"31.10","-85.70",,,,,"PUB"
